tokenId,top_tokens
8441,"[850, 7901, 5811, 928, 5812, 1144, 1448, 20406, 1585, 11108, 6409, 8650, 8584, 5743, 7353, 9789, 4629, 6942, 8309, 5396, 5457, 641, 2705, 8420, 5366, 960, 830, 7215, 7764, 2688]"
8444,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
8446,"[1266, 6839, 830, 8641, 16901, 7215, 2173, 1973, 8205, 16676, 4017, 2048, 4714, 5437, 4579, 9832, 5646, 6122, 505, 1459, 5480, 6841, 8309, 3108, 1795, 4629, 938, 6942, 9789, 8650]"
8449,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
8454,"[5698, 8214, 8186, 7752, 7555, 6428, 7755, 8627, 1246, 7331, 2647, 554, 2290, 6379, 5485, 10964, 1777, 6421, 1935, 6985, 10949, 2894, 7712, 651, 8475, 8682, 7033, 547, 10916, 1194]"
8455,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
8456,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
8457,"[7850, 695, 916, 11026, 5147, 1496, 1504, 5183, 4778, 321, 5434, 5703, 8688, 3160, 942, 10166, 1273, 85, 5187, 9788, 6383, 854, 1259, 6020, 1073, 2640, 7654, 10677, 5493, 6075]"
8460,"[6215, 1649, 6436, 18213, 19477, 546, 11754, 2454, 5409, 6486, 11917, 8945, 6230, 18801, 15927, 625, 3845, 11301, 19069, 8968, 5570, 11559, 17340, 18737, 4138, 4317, 19349, 14660, 594, 16560]"
8461,"[2309, 9903, 986, 4247, 4953, 5034, 5913, 9643, 9083, 6952, 3933, 9677, 10448, 11818, 19124, 19035, 15980, 16033, 15866, 13602, 18306, 9634, 10490, 13029, 15644, 8527, 9660, 6514, 12529, 6878]"
8462,"[8186, 7755, 8627, 2647, 7752, 8214, 5698, 2894, 1935, 10949, 7417, 6985, 6421, 8682, 7712, 1194, 7555, 8454, 6428, 7331, 4777, 554, 5485, 1246, 10964, 4616, 7192, 6379, 9702, 10304]"
8463,"[8521, 20704, 19380, 18536, 16965, 15371, 14735, 5985, 19303, 9754, 10816, 14140, 3008, 16902, 21516, 9708, 4590, 14101, 7810, 2015, 12677, 4967, 17358, 9085, 10957, 8434, 5145, 17413, 1640, 20863]"
8466,"[8220, 3735, 15424, 7483, 7424, 4214, 10532, 6880, 9604, 10814, 9074, 3666, 7324, 10511, 9225, 12658, 12167, 3459, 8054, 3378, 9409, 4114, 9589, 3549, 10401, 10202, 14678, 10573, 6518, 9561]"
8467,"[11400, 11263, 4430, 3015, 2694, 7384, 3013, 7030, 3289, 11254, 10152, 4235, 4343, 3842, 5664, 2570, 9985, 11340, 2623, 3810, 19969, 3921, 3945, 15763, 7820, 10724, 4000, 2631, 4342, 11636]"
8468,"[8413, 12466, 14516, 16884, 19194, 19080, 18730, 4105, 20736, 16395, 20657, 20457, 19759, 6275, 16837, 1912, 8203, 9506, 16095, 16662, 12781, 19214, 19869, 20791, 19656, 16777, 20751, 16986, 18353, 15524]"
8470,"[2104, 5642, 3856, 679, 9251, 7980, 15623, 12301, 9939, 7539, 10632, 13760, 1420, 3435, 6449, 6456, 7345, 5632, 11082, 2049, 7644, 2313, 9424, 3858, 14512, 5742, 8880, 4573, 2007, 10282]"
8472,"[5737, 10979, 5371, 8613, 5998, 5429, 3166, 5622, 11068, 5626, 10978, 982, 1743, 11072, 5393, 2457, 7602, 9814, 10638, 1411, 2657, 618, 1115, 6425, 762, 948, 12148, 2043, 2136, 5645]"
8475,"[651, 6379, 2290, 7033, 1777, 10916, 547, 639, 5353, 554, 7331, 1246, 16308, 6428, 5479, 7555, 7935, 5485, 11100, 6030, 8001, 4643, 11075, 898, 6016, 2409, 7573, 865, 3113, 5472]"
8478,"[7609, 1866, 5620, 10682, 1957, 1505, 715, 8211, 8515, 2902, 5756, 853, 5799, 1168, 5345, 9631, 7069, 1109, 2802, 5707, 11792, 1891, 8922, 8511, 7584, 2679, 662, 663, 3152, 7020]"
8480,"[12940, 6201, 22072, 907, 102, 17313, 21102, 22013, 17928, 11280, 10705, 9481, 9743, 629, 21695, 21624, 8616, 20749, 20710, 11337, 11957, 19648, 14335, 10963, 14175, 13590, 13953, 11961, 18083, 21821]"
8483,"[7888, 10884, 11144, 12790, 3008, 20791, 7285, 20704, 4590, 17230, 7791, 9697, 10859, 10548, 4967, 19187, 10816, 16351, 5145, 11143, 15347, 14101, 19121, 4888, 15751, 15092, 19910, 18743, 802, 8163]"
8486,"[2043, 762, 5357, 6264, 948, 2657, 6425, 10638, 7602, 618, 1411, 5750, 2457, 11072, 1378, 1743, 10978, 1486, 7834, 11068, 9814, 5622, 3166, 5823, 7719, 2136, 2146, 8889, 1283, 5824]"
8489,"[14455, 16220, 10743, 12024, 13623, 9563, 11344, 18801, 15927, 11917, 6486, 12122, 5409, 6230, 18737, 5399, 11754, 18244, 1229, 6436, 4712, 18213, 17815, 1180, 10471, 1103, 934, 17164, 1844, 6215]"
8493,"[13704, 21703, 3395, 21026, 13697, 12344, 11930, 19022, 19146, 19780, 16757, 11989, 843, 20181, 18159, 21172, 13954, 5043, 3844, 1984, 18523, 18129, 3446, 6500, 6996, 21460, 7963, 19787, 19849, 9227]"
8494,"[14735, 16965, 21811, 19910, 8956, 4528, 20863, 2987, 19206, 2661, 21516, 19032, 9227, 19111, 19380, 18523, 862, 3008, 13042, 20362, 4590, 11600, 18536, 19121, 17234, 20704, 12627, 14101, 15232, 1912]"
8496,"[7598, 8626, 1885, 6149, 6719, 7740, 7326, 6757, 1820, 1582, 961, 21976, 157, 21376, 19715, 21417, 840, 48, 2833, 21585, 8541, 1918, 1211, 945, 1590, 1106, 19714, 1625, 1656, 941]"
8501,"[3743, 5967, 2408, 3830, 3837, 4813, 6975, 10268, 7158, 16925, 4729, 2267, 2875, 1845, 3662, 7088, 4856, 9486, 9477, 8121, 9037, 8036, 7306, 8324, 9616, 8257, 16252, 5134, 6970, 1324]"
8502,"[8166, 11846, 11221, 9974, 8222, 5949, 8959, 5579, 8781, 3978, 12603, 1823, 15915, 12597, 3767, 3467, 9880, 3448, 8236, 5730, 2745, 906, 9886, 11015, 10010, 12337, 6372, 12033, 4563, 3424]"
8504,"[11198, 739, 4133, 10720, 11627, 11390, 10891, 13077, 15769, 12645, 12399, 10537, 10188, 9165, 11266, 6476, 767, 7827, 16195, 2960, 2595, 8874, 827, 8133, 8668, 12655, 17952, 17182, 12826, 8614]"
8506,"[3283, 7226, 8623, 17993, 19391, 20524, 7201, 18944, 13545, 10025, 9605, 11377, 10563, 9603, 14218, 542, 13695, 14186, 1764, 6370, 10030, 17215, 10872, 15013, 14905, 4989, 7411, 21038, 13274, 10805]"
8507,"[12038, 16541, 20080, 13401, 20027, 10957, 1640, 1130, 10012, 19825, 20009, 17829, 7790, 3157, 19380, 18536, 21480, 12790, 19243, 21082, 15393, 19535, 17834, 13663, 5848, 19078, 19459, 14101, 5043, 15989]"
8509,"[13960, 13845, 1007, 12195, 9536, 10144, 14235, 18944, 9802, 11609, 14629, 4989, 8067, 17398, 15013, 542, 10025, 20305, 9605, 20584, 14538, 10563, 14905, 15116, 13274, 9195, 15030, 12120, 14082, 7500]"
8510,"[15318, 15943, 7072, 13242, 13509, 10124, 10835, 6514, 9213, 17134, 15980, 9608, 11294, 761, 1235, 2460, 9715, 14461, 860, 2981, 18269, 3678, 12537, 878, 7691, 11932, 1704, 2912, 894, 12412]"
8511,"[8922, 2679, 2802, 3152, 7020, 1548, 7552, 5994, 2641, 5701, 1364, 5209, 6075, 8252, 1168, 5799, 6020, 6399, 9788, 10166, 854, 5187, 8688, 5434, 2902, 5183, 5147, 5703, 916, 942]"
8515,"[853, 8478, 5620, 1505, 1957, 7609, 1866, 10682, 715, 5756, 8211, 2902, 9631, 7069, 1109, 5345, 5799, 5707, 1891, 1168, 7584, 11792, 2802, 662, 8922, 8511, 663, 2679, 3152, 7020]"
8520,"[7663, 5048, 3760, 4532, 15099, 9640, 21258, 12638, 12482, 7808, 2737, 18167, 11448, 11056, 12112, 14553, 13453, 21525, 1044, 18313, 18359, 6826, 20329, 6974, 15054, 13603, 14468, 15211, 9568, 14664]"
8521,"[8463, 20704, 15371, 14735, 16965, 19380, 14140, 18536, 19303, 3008, 4590, 16902, 4967, 5985, 9754, 2015, 5145, 10816, 9085, 14101, 9708, 21516, 7810, 17075, 18002, 17358, 17413, 20863, 20362, 12677]"
8522,"[6703, 5001, 4056, 3530, 16661, 10579, 12673, 19299, 7851, 4538, 4602, 8855, 3777, 8341, 10445, 1831, 11677, 9018, 11391, 7736, 2604, 642, 6774, 10438, 11375, 5254, 12434, 12530, 12199, 11297]"
8525,"[16113, 10928, 12538, 20565, 16451, 15154, 8561, 14631, 15567, 12859, 11113, 5543, 20264, 1272, 7831, 5901, 570, 8128, 11798, 7294, 20530, 3032, 11472, 2569, 3161, 10439, 10216, 10034, 1048, 10775]"
8526,"[2744, 10436, 6586, 15861, 4371, 12168, 8297, 9393, 11432, 8870, 16937, 9846, 13666, 3206, 7637, 6292, 5895, 6467, 7380, 4076, 6116, 4183, 2403, 1320, 3339, 6706, 5535, 2156, 9899, 2529]"
8527,"[19052, 19469, 9608, 17672, 13029, 12705, 10490, 10786, 2460, 15980, 12537, 7691, 1235, 9097, 9715, 878, 6438, 860, 11278, 1916, 9374, 761, 18502, 16863, 11912, 1748, 20897, 18602, 11502, 894]"
8533,"[8063, 6490, 17273, 17688, 15998, 19017, 11168, 11102, 65, 16837, 17756, 1464, 2661, 21122, 16746, 17857, 10734, 20198, 4528, 19587, 19869, 4345, 11408, 20982, 7656, 16621, 15552, 6275, 7328, 991]"
8535,"[4296, 7769, 4338, 5803, 8159, 8255, 4945, 584, 13168, 1976, 17460, 2434, 3288, 1932, 904, 16134, 60, 5109, 11887, 6782, 17213, 11755, 558, 718, 17264, 6424, 11020, 15427, 9299, 9764]"
8540,"[8333, 17342, 498, 485, 10618, 12665, 5300, 22004, 22147, 12436, 177, 1890, 11761, 10486, 6167, 2923, 15084, 8050, 21178, 7563, 7655, 4592, 22073, 12933, 3153, 2291, 7190, 11338, 6452, 14615]"
8541,"[6757, 1820, 6719, 6149, 48, 1885, 7740, 92, 8496, 8626, 7598, 86, 157, 7326, 961, 1582, 21976, 21376, 19715, 21417, 550, 840, 1211, 2833, 21585, 1918, 945, 1590, 1106, 19714]"
8543,"[8820, 14535, 11177, 11180, 9758, 11348, 9160, 15545, 9639, 17326, 5269, 10221, 11087, 11692, 12443, 14221, 12467, 4303, 9805, 12752, 12026, 11865, 4302, 6919, 2768, 17220, 7822, 14343, 1783, 1822]"
8547,"[8548, 10971, 8551, 18184, 9303, 9031, 17791, 16684, 8898, 19953, 9256, 8770, 17420, 16982, 4372, 7635, 4766, 21291, 1713, 9975, 587, 1771, 1468, 14629, 15002, 2238, 10077, 1759, 11620, 5702]"
8548,"[8547, 10971, 8551, 18184, 9303, 9256, 9031, 8898, 17791, 16684, 8770, 17420, 19953, 4766, 7635, 16982, 4372, 1771, 2238, 21291, 10077, 5702, 1468, 1713, 9975, 15002, 11620, 3535, 16656, 15490]"
8549,"[17877, 14111, 3106, 832, 17734, 5320, 18464, 18456, 5470, 11092, 18255, 12252, 14329, 14370, 17540, 12062, 14202, 13217, 6251, 5095, 7114, 13917, 1009, 20973, 18551, 12694, 2940, 11241, 949, 11480]"
8551,"[8547, 8548, 19953, 10971, 587, 16684, 21430, 17791, 14629, 8770, 12284, 9031, 9457, 17420, 15865, 1713, 17691, 2225, 12129, 2760, 1770, 5773, 15013, 15787, 17563, 9975, 1759, 16982, 542, 21365]"
8552,"[12007, 6751, 7919, 9728, 8107, 12002, 12055, 8757, 10573, 10278, 3549, 9589, 8284, 3284, 8054, 4270, 9061, 10202, 16559, 9474, 9561, 10511, 4114, 4290, 3369, 2165, 12658, 9225, 4269, 3492]"
8555,"[13903, 10160, 15436, 14919, 13332, 4438, 3619, 8253, 13271, 12540, 7561, 16495, 13002, 13140, 13276, 11148, 9659, 10791, 13212, 11834, 11042, 14129, 12766, 12319, 14302, 13825, 2066, 10120, 13647, 11156]"
8557,"[12225, 16952, 7460, 10556, 3653, 16697, 3936, 7218, 12391, 15745, 8102, 12251, 11202, 12740, 8182, 21006, 10936, 12515, 18655, 19414, 18664, 3474, 11170, 11721, 13857, 5549, 11685, 7480, 6733, 12174]"
8558,"[11398, 8075, 190, 14136, 14961, 19935, 3703, 7876, 16671, 15924, 20119, 20283, 19770, 9107, 7978, 9759, 16700, 17996, 18212, 18846, 4657, 10129, 20140, 11090, 20153, 19605, 18191, 20281, 19319, 1622]"
8561,"[16451, 15154, 20565, 14631, 15567, 16113, 10928, 11113, 5543, 20264, 8525, 20530, 12538, 12256, 12732, 7831, 2569, 1272, 7294, 11798, 5901, 1048, 2379, 5407, 12859, 8128, 869, 570, 10439, 6817]"
8562,"[12253, 8929, 16246, 15491, 18418, 21841, 10470, 19017, 1622, 4657, 17422, 20760, 18853, 19768, 16545, 19249, 9159, 18846, 4519, 5332, 803, 15389, 17384, 14746, 2444, 21047, 5145, 15078, 4967, 20014]"
8564,"[11193, 10764, 6858, 6854, 8342, 3678, 3561, 8361, 11879, 14763, 12412, 9608, 12537, 12705, 9374, 761, 1704, 2765, 114, 11294, 11231, 860, 9097, 631, 11502, 11169, 2358, 6438, 10886, 1235]"
8568,"[12424, 1868, 12430, 1875, 1880, 5987, 5983, 5978, 5974, 5965, 12446, 1906, 5953, 16730, 1865, 5932, 1925, 16719, 5912, 1934, 5910, 12486, 1939, 1942, 1948, 16693, 5885, 5883, 5882, 5869]"
8569,"[8690, 5096, 10321, 2391, 11499, 12396, 17479, 3497, 7910, 5587, 2162, 11402, 14609, 1830, 4259, 19264, 16092, 1428, 2420, 2922, 10149, 5467, 4547, 8337, 8583, 3572, 6123, 9171, 15239, 12039]"
8571,"[16237, 15733, 1137, 2752, 6549, 5817, 912, 10190, 3885, 2223, 10140, 4641, 6690, 1197, 4990, 1458, 9716, 1329, 2218, 6792, 15624, 5213, 9051, 12726, 3320, 4071, 10318, 16159, 4964, 20440]"
8572,"[11739, 20271, 18981, 18900, 15092, 8494, 14735, 17727, 16965, 5985, 9754, 8368, 12324, 18118, 8593, 9708, 18666, 20051, 15371, 17619, 16698, 8163, 16497, 7476, 21811, 1463, 19242, 1370, 4528, 1620]"
8573,"[12660, 10608, 14125, 13596, 2595, 15065, 11429, 16195, 5259, 6077, 5343, 13859, 14184, 1817, 6562, 7284, 7422, 5255, 1167, 19894, 2962, 631, 7720, 15590, 14008, 114, 13605, 4199, 7041, 13852]"
8574,"[2180, 1578, 6628, 15372, 591, 10467, 1024, 6546, 2008, 8992, 7859, 12620, 11940, 10685, 1051, 18372, 13070, 2861, 9041, 5126, 11958, 8868, 2964, 15110, 2009, 11728, 1275, 9792, 4609, 12912]"
8575,"[6357, 4342, 4343, 11636, 10249, 11254, 10118, 3810, 10204, 10152, 73, 3842, 2570, 2940, 3289, 903, 9817, 14174, 12139, 10098, 7075, 11241, 9985, 11263, 949, 7596, 12994, 1995, 10120, 7030]"
8578,"[12244, 15643, 13576, 833, 12932, 13138, 13725, 13783, 12102, 14252, 19997, 15061, 11964, 12543, 12620, 12403, 12306, 11810, 9526, 2964, 2861, 8436, 1275, 9901, 12652, 11216, 1051, 1366, 4752, 18667]"
8580,"[8908, 8602, 21516, 88, 14195, 1323, 1912, 16777, 8767, 862, 11281, 843, 2987, 19032, 18351, 16965, 16379, 17358, 20306, 6236, 19206, 19910, 7963, 9645, 18523, 14025, 14007, 20791, 9674, 17166]"
8583,"[12039, 8337, 7450, 7217, 7778, 8194, 13909, 2076, 10088, 8569, 5096, 8690, 12349, 10321, 2391, 8130, 11499, 11402, 6311, 12396, 17479, 4259, 2162, 7372, 14609, 2922, 5467, 5587, 7910, 6123]"
8584,"[20406, 1448, 928, 8441, 6409, 5811, 850, 7901, 5743, 5812, 1144, 1585, 11108, 5457, 7353, 9789, 8650, 4629, 8309, 2705, 6942, 5396, 641, 8420, 5366, 960, 7764, 2688, 830, 7215]"
8585,"[11833, 1032, 4867, 7205, 16917, 13318, 15122, 9268, 15690, 12277, 1289, 8118, 7469, 5464, 10648, 17662, 13421, 12559, 8594, 7025, 9103, 10932, 16632, 10772, 14076, 18611, 9722, 10489, 12734, 10872]"
8586,"[2239, 10078, 13099, 12876, 11280, 102, 17928, 12811, 22072, 3007, 21624, 11621, 5647, 21102, 19201, 17313, 14502, 7963, 8411, 13953, 11595, 7604, 6201, 5083, 12173, 1413, 14038, 11957, 7220, 12940]"
8593,"[18900, 20519, 18981, 9207, 18874, 21811, 862, 13457, 13822, 13466, 2987, 20863, 12567, 20271, 2421, 18779, 21516, 19910, 19780, 12212, 4528, 6236, 19111, 8637, 4345, 19206, 20982, 16965, 18020, 19032]"
8594,"[9103, 9011, 4801, 16472, 6142, 10648, 9722, 8213, 18611, 15690, 7097, 12375, 12406, 10772, 9084, 16917, 12559, 15054, 10932, 12072, 4867, 9617, 13421, 12429, 15122, 15114, 14076, 13318, 10667, 16632]"
8598,"[6459, 8640, 16753, 124, 2398, 8887, 5092, 7316, 2260, 9201, 613, 1549, 1012, 7313, 7697, 5937, 6953, 6283, 6569, 9884, 8638, 7690, 13270, 9849, 7457, 14009, 15359, 2250, 509, 8156]"
8599,"[5596, 911, 910, 4463, 11755, 14431, 625, 18915, 19349, 14017, 6782, 4349, 718, 904, 546, 15269, 16293, 9712, 13685, 11154, 15399, 7274, 6495, 15777, 16094, 19477, 10577, 5570, 2454, 11016]"
8600,"[13235, 11081, 7205, 13421, 4867, 12559, 14258, 14076, 13373, 13318, 15690, 15122, 9268, 16917, 10932, 8585, 10489, 11833, 10772, 10030, 16472, 9722, 8213, 16632, 5464, 10872, 13695, 10648, 7025, 7469]"
8602,"[8908, 8580, 14195, 843, 7963, 18351, 11281, 21516, 3446, 16777, 8767, 8334, 13754, 20697, 7604, 13953, 7035, 17247, 14025, 17166, 6500, 14038, 576, 21640, 20306, 21460, 11244, 1323, 7220, 12450]"
8603,"[10553, 10257, 1371, 7222, 10712, 9776, 9161, 2931, 4185, 9751, 8372, 11055, 605, 2154, 11483, 7032, 4873, 2300, 6250, 5530, 4885, 7050, 15442, 5708, 8913, 5512, 1822, 4736, 14204, 11866]"
8607,"[9011, 9103, 6142, 16472, 8594, 4867, 8213, 12559, 4801, 13421, 15690, 12375, 9268, 15054, 14076, 9084, 13318, 10648, 18611, 9722, 10772, 9617, 11448, 7469, 15114, 16917, 10932, 16632, 12406, 7205]"
8608,"[6828, 13133, 10747, 4010, 7354, 2406, 10287, 4149, 1329, 18769, 6549, 15624, 3119, 21221, 18749, 1458, 6690, 15733, 11980, 10140, 14717, 2223, 8288, 12726, 1691, 8571, 16237, 10841, 4071, 4641]"
8609,"[8617, 8614, 5916, 8361, 8668, 8874, 767, 17991, 19253, 12306, 12655, 2960, 12399, 493, 7827, 17182, 2019, 1366, 8133, 13071, 18667, 18281, 827, 12652, 2964, 11266, 6979, 12874, 14018, 132]"
8611,"[8237, 8677, 8428, 11609, 8417, 8232, 15787, 11758, 14218, 18475, 12129, 14186, 14068, 13695, 542, 15013, 1764, 7025, 15116, 17398, 12734, 4207, 17993, 8234, 18949, 14082, 7775, 10030, 17461, 20584]"
8612,"[2089, 17134, 6514, 5884, 9884, 7008, 15644, 12527, 12698, 7697, 12096, 5092, 7316, 1311, 5937, 9634, 12718, 8638, 10835, 12084, 7313, 7690, 1012, 7112, 16037, 11962, 8018, 9201, 2398, 17220]"
8613,"[5998, 5737, 5626, 982, 8472, 5393, 1115, 5429, 5645, 5181, 5493, 10677, 1332, 10979, 5371, 1768, 1689, 1073, 7654, 3166, 5622, 6383, 11068, 1259, 10978, 1743, 11072, 2457, 9814, 7602]"
8614,"[8617, 5916, 8361, 8609, 6854, 12655, 767, 2960, 8133, 11193, 827, 132, 19063, 9986, 562, 8668, 10537, 12399, 8874, 10764, 7720, 2962, 19272, 2019, 7827, 11266, 17991, 14089, 5255, 19517]"
8616,"[11337, 4947, 13953, 16508, 11957, 12633, 14175, 17938, 13754, 12811, 18863, 4170, 2590, 7220, 21695, 21460, 8226, 907, 11281, 22013, 21821, 5647, 576, 13427, 10135, 22072, 14423, 12958, 5083, 21102]"
8617,"[8614, 5916, 8361, 8609, 6854, 12655, 11193, 767, 2960, 8133, 827, 132, 19063, 9986, 562, 12399, 8668, 8874, 10764, 10537, 19272, 7720, 2962, 2019, 11266, 17991, 7827, 493, 14089, 8564]"
8620,"[6418, 7112, 1847, 1822, 12467, 11865, 8372, 5159, 13838, 2154, 4185, 10712, 7222, 11667, 7266, 12026, 9805, 4736, 14221, 15442, 12836, 1605, 4731, 6250, 12443, 8759, 18144, 11970, 1371, 7932]"
8623,"[3283, 12277, 10872, 9722, 7238, 8213, 1764, 9030, 7257, 13373, 8585, 7226, 12734, 15122, 4867, 16472, 10030, 9603, 13421, 8594, 11833, 12559, 9103, 10489, 10932, 1032, 16917, 14076, 9011, 6142]"
8624,"[11238, 13671, 6052, 14463, 17811, 12008, 16563, 11521, 10405, 6230, 15927, 6486, 18213, 1180, 4138, 929, 4818, 11344, 4815, 18244, 5409, 17815, 18801, 11917, 18737, 1229, 6436, 1649, 5584, 8992]"
8625,"[7137, 18834, 18487, 6044, 2274, 1263, 21568, 16066, 15679, 17886, 11354, 21377, 13985, 855, 5090, 626, 12602, 11897, 6705, 13939, 10543, 11338, 5106, 10788, 21020, 15896, 2280, 12880, 3242, 14717]"
8626,"[7598, 8496, 1885, 6149, 6719, 7740, 7326, 6757, 1820, 1582, 961, 21976, 157, 21376, 19715, 21417, 840, 48, 2833, 21585, 8541, 1918, 945, 1590, 1106, 19714, 1625, 1211, 941, 1656]"
8627,"[2647, 7752, 5698, 8214, 8186, 7755, 10964, 6421, 6985, 1935, 10949, 2894, 7712, 8682, 8454, 7555, 6428, 1194, 1246, 7331, 4777, 554, 7192, 4616, 5825, 5485, 7417, 2290, 10304, 6379]"
8629,"[1956, 1624, 10662, 2095, 5374, 2690, 1482, 5349, 1453, 1022, 1368, 7652, 763, 5355, 10768, 10868, 1856, 662, 1891, 5707, 1109, 21435, 7069, 9631, 7584, 2479, 10643, 5345, 5756, 1207]"
8630,"[9183, 6334, 6242, 6110, 7587, 7074, 6316, 8318, 12867, 4651, 6548, 16299, 7929, 5487, 6082, 4700, 5938, 5348, 4369, 4873, 11528, 11366, 5344, 10272, 5708, 19140, 9779, 7295, 8962, 7050]"
8631,"[13005, 11613, 13617, 10972, 13633, 12158, 16144, 11136, 2097, 20687, 11074, 18241, 1105, 20325, 11153, 12933, 11420, 3745, 16093, 10724, 7805, 11336, 8050, 2400, 7168, 177, 3921, 12436, 3433, 1890]"
8633,"[2011, 1207, 1008, 2479, 10643, 1854, 19724, 10867, 1046, 7070, 1754, 10987, 10868, 10768, 21747, 1856, 1107, 1453, 5374, 10662, 2095, 621, 1956, 1624, 8629, 5349, 2690, 1022, 983, 1482]"
8636,"[18032, 21011, 13533, 18044, 19916, 7578, 16246, 16061, 4224, 20117, 18182, 12948, 8562, 7789, 20155, 7490, 14746, 20330, 21344, 19568, 16545, 19696, 12000, 14140, 7476, 16902, 5130, 20299, 12420, 18853]"
8637,"[18020, 18779, 18192, 20306, 19360, 14025, 2987, 20751, 19405, 17166, 1709, 21640, 16095, 19111, 21516, 3581, 14522, 8097, 7845, 843, 2735, 12928, 3446, 20791, 18874, 19032, 20697, 19682, 16433, 17676]"
8638,"[5092, 2398, 7697, 5937, 7316, 9201, 5982, 6953, 7313, 1012, 613, 6569, 1549, 9884, 7690, 8018, 2260, 12718, 6635, 2250, 13213, 3404, 16037, 12527, 12698, 12096, 12609, 7457, 12084, 12752]"
8639,"[1667, 13024, 18897, 7604, 18917, 18050, 3148, 1189, 5083, 11242, 808, 17928, 10903, 102, 11288, 3846, 7267, 16790, 8283, 12941, 11526, 6359, 11686, 10135, 6917, 8334, 17009, 576, 13083, 3321]"
8640,"[124, 8887, 6283, 6459, 8598, 16753, 9849, 509, 7690, 1012, 7313, 2813, 13270, 7316, 2260, 8018, 11856, 2398, 3404, 5092, 14009, 7697, 15359, 2768, 6953, 12752, 8638, 11131, 9884, 9805]"
8641,"[16901, 6839, 16676, 8205, 4017, 2173, 1266, 1973, 4714, 2048, 8446, 5437, 9832, 4579, 5646, 6122, 1459, 505, 5480, 830, 7215, 3108, 1795, 938, 6899, 6841, 21136, 2277, 2466, 1198]"
8642,"[10013, 9426, 12067, 9996, 12157, 9301, 10526, 13228, 19992, 9815, 11969, 13294, 9786, 18879, 19142, 19334, 15446, 2301, 16652, 19836, 7676, 15965, 16382, 1988, 8257, 5134, 1187, 4729, 7158, 7662]"
8647,"[6784, 17187, 3958, 11245, 18263, 17107, 19415, 12796, 10577, 16490, 5040, 6693, 3640, 5875, 11505, 5696, 5177, 9653, 21540, 3991, 15427, 8967, 3845, 18978, 17795, 19349, 12957, 8266, 17865, 5441]"
8649,"[7551, 11772, 10053, 10780, 19732, 8960, 16066, 21568, 4071, 6690, 6792, 6750, 11874, 10287, 855, 12726, 4641, 6549, 14646, 2223, 11354, 6835, 10140, 19085, 2280, 10788, 21377, 19980, 5213, 11738]"
8650,"[4629, 9789, 7353, 8309, 6942, 11108, 1144, 1585, 7901, 850, 8441, 5811, 5396, 5812, 928, 1448, 20406, 8584, 830, 5743, 7215, 6409, 8446, 1266, 5457, 6839, 1810, 8641, 16901, 641]"
8651,"[9438, 9434, 9105, 9136, 8906, 8876, 9082, 2951, 1738, 139, 12776, 8093, 3877, 14969, 9827, 13272, 10728, 10513, 11966, 1410, 10501, 2423, 8345, 7873, 12328, 112, 7451, 10525, 3510, 1724]"
8653,"[20831, 14298, 12015, 19458, 19787, 1130, 19535, 21480, 16969, 14876, 15172, 14968, 19201, 13099, 12876, 18066, 10078, 1640, 15778, 10957, 7163, 2239, 5196, 16962, 13788, 15216, 11656, 1851, 17829, 15355]"
8654,"[4941, 5522, 8267, 10002, 12385, 8384, 6830, 6355, 11955, 5660, 7959, 5868, 7260, 16361, 18460, 12152, 3746, 12297, 11451, 11954, 15949, 11132, 12435, 16898, 5954, 8308, 3523, 11683, 11778, 19445]"
8655,"[10561, 9394, 14068, 7378, 19391, 15013, 12734, 14218, 20524, 18944, 542, 14629, 4989, 16684, 13420, 14186, 13545, 1764, 13265, 10030, 20305, 14082, 17398, 13695, 11609, 17791, 8067, 6370, 9691, 12129]"
8657,"[21841, 18096, 7899, 8391, 1392, 14720, 18418, 21850, 14908, 15834, 10388, 16621, 20821, 19042, 1260, 9697, 19424, 9197, 3091, 7285, 10197, 6310, 7476, 1529, 16433, 18397, 19243, 15141, 12000, 4967]"
8661,"[19456, 21042, 15025, 17078, 4411, 15398, 3385, 4311, 6338, 1240, 8016, 11039, 11998, 12729, 5126, 9792, 2009, 1844, 156, 7859, 12912, 17667, 19234, 1103, 1229, 4815, 4609, 1024, 11958, 17815]"
